intern_id,name,age,gpa,skills,interest,location,preferred_duration_months,prior_experience_years,skills_processed,gpa_scaled,age_scaled,experience_scaled,duration_scaled
374,Aarav Mehta,21,8.47,"Web Dev, ML, Data Analysis",cybersecurity,Madurai,6,1,web dev  ml  data analysis,0.6264631467817466,-0.2078380212352497,-0.4682570815302714,1.4336836347579056
375,Aarohi Joshi,19,5.52,"Data Analysis, Cybersecurity",web dev,Bangalore,5,3,data analysis  cybersecurity,-1.412714903055116,-1.1056264498972335,1.2987507733009414,0.8638570708636665
376,Aadhya Reddy,20,9.59,"Data Analysis, Cybersecurity, ML, Web Dev",web dev,Madurai,5,0,data analysis  cybersecurity  ml  web dev,1.400659558923199,-0.6567322355662416,-1.3517610089458778,0.8638570708636665
377,Meera Patel,19,8.45,"Data Analysis, Python, Java, Cybersecurity",web dev,Mumbai,1,2,data analysis  python  java  cybersecurity,0.6126382108506484,-1.1056264498972335,0.415246845885335,-1.41544918471329
378,Aarav Chopra,21,7.71,"Cybersecurity, Java, ML, Web Dev",ai,Hyderabad,3,3,cybersecurity  java  ml  web dev,0.10111558140004615,-0.2078380212352497,1.2987507733009414,-0.27579605692481174
380,Aarohi Bhat,25,9.25,"Python, ML, Web Dev, Data Analysis",cybersecurity,Delhi,1,1,python  ml  web dev  data analysis,1.1656356480945436,1.587738836088718,-0.4682570815302714,-1.41544918471329
381,Ira Joshi,18,8.23,"Web Dev, Python, Data Analysis, ML",ai,Chennai,3,1,web dev  python  data analysis  ml,0.46056391560857807,-1.5545206642282254,-0.4682570815302714,-0.27579605692481174
382,Krishna Das,18,9.72,"Java, Web Dev, Python",cybersecurity,Hyderabad,2,3,java  web dev  python,1.4905216424753323,-1.5545206642282254,1.2987507733009414,-0.8456226208190508
383,Aadhya Bhat,24,10.0,"Python, Cybersecurity, Web Dev, Java",web dev,Delhi,2,0,python  cybersecurity  web dev  java,1.684070745510695,1.1388446217577262,-1.3517610089458778,-0.8456226208190508
385,Ira Reddy,22,8.66,"Python, ML, Cybersecurity",data science,Bangalore,3,3,python  ml  cybersecurity,0.7578000381271713,0.24105619309574222,1.2987507733009414,-0.27579605692481174
387,Ishaan Iyer,24,9.31,"Data Analysis, ML, Python, Java",cybersecurity,Madurai,3,1,data analysis  ml  python  java,1.207110455887836,1.1388446217577262,-0.4682570815302714,-0.27579605692481174
388,Aditya Patel,20,9.14,Cybersecurity,ai,Chennai,1,1,cybersecurity,1.0895985004735085,-0.6567322355662416,-0.4682570815302714,-1.41544918471329
389,Aadhya Das,24,6.82,Cybersecurity,web dev,Mumbai,4,3,cybersecurity,-0.5140940675337866,1.1388446217577262,1.2987507733009414,0.2940305069694274
390,Krishna Iyer,22,5.38,"Web Dev, Java",data science,Delhi,5,2,web dev  java,-1.5094894545727975,0.24105619309574222,0.415246845885335,0.8638570708636665
391,Aarohi Gupta,25,7.21,"ML, Java",web dev,Mumbai,4,2,ml  java,-0.2445078168773881,1.587738836088718,0.415246845885335,0.2940305069694274
392,Aarohi Mehta,24,9.02,Cybersecurity,web dev,Bangalore,4,0,cybersecurity,1.0066488848869235,1.1388446217577262,-1.3517610089458778,0.2940305069694274
393,Aarohi Mehta,23,6.59,Cybersecurity,web dev,Coimbatore,2,0,cybersecurity,-0.6730808307414067,0.6899504074267342,-1.3517610089458778,-0.8456226208190508
394,Ananya Bhat,25,7.13,Web Dev,ai,Hyderabad,4,1,web dev,-0.29980756060177766,1.587738836088718,-0.4682570815302714,0.2940305069694274
395,Sai Singh,19,5.12,"Java, ML, Python",data science,Mumbai,2,1,java  ml  python,-1.6892136216770632,-1.1056264498972335,-0.4682570815302714,-0.8456226208190508
396,Kavya Iyer,23,5.0,"Web Dev, ML, Cybersecurity",ai,Madurai,5,0,web dev  ml  cybersecurity,-1.7721632372636476,0.6899504074267342,-1.3517610089458778,0.8638570708636665
398,Reyansh Singh,24,5.05,Java,data science,Chennai,5,1,java,-1.737600897435904,1.1388446217577262,-0.4682570815302714,0.8638570708636665
399,Sai Singh,18,7.01,"Web Dev, ML",cybersecurity,Delhi,5,3,web dev  ml,-0.3827571761883619,-1.5545206642282254,1.2987507733009414,0.8638570708636665
401,Sai Gupta,18,8.84,"Java, Cybersecurity, Data Analysis",cybersecurity,Delhi,1,2,java  cybersecurity  data analysis,0.8822244615070475,-1.5545206642282254,0.415246845885335,-1.41544918471329
402,Vivaan Joshi,24,7.61,"Python, ML, Java",web dev,Hyderabad,1,1,python  ml  java,0.031990901744559534,1.1388446217577262,-0.4682570815302714,-1.41544918471329
404,Sai Verma,23,9.26,Java,data science,Chennai,2,1,java,1.1725481160600921,0.6899504074267342,-0.4682570815302714,-0.8456226208190508
405,Ananya Kumar,22,5.21,"Java, ML, Web Dev",ai,Delhi,1,0,java  ml  web dev,-1.627001409987125,0.24105619309574222,-1.3517610089458778,-1.41544918471329
406,Arjun Patel,23,5.23,"Web Dev, Python, ML",web dev,Bangalore,1,0,web dev  python  ml,-1.6131764740560275,0.6899504074267342,-1.3517610089458778,-1.41544918471329
407,Arjun Chopra,25,5.62,"Data Analysis, Python",cybersecurity,Madurai,3,1,data analysis  python,-1.3435902233996289,1.587738836088718,-0.4682570815302714,-0.27579605692481174
408,Saanvi Joshi,22,8.93,ML,ai,Hyderabad,3,3,ml,0.9444366731969855,0.24105619309574222,1.2987507733009414,-0.27579605692481174
410,Reyansh Bhat,20,9.52,"Java, Python",data science,Delhi,2,0,java  python,1.3522722831643579,-0.6567322355662416,-1.3517610089458778,-0.8456226208190508
412,Ananya Joshi,21,9.19,Java,cybersecurity,Chennai,6,0,java,1.124160840301251,-0.2078380212352497,-1.3517610089458778,1.4336836347579056
413,Ananya Joshi,20,7.56,"Cybersecurity, Java",web dev,Coimbatore,2,2,cybersecurity  java,-0.00257143808318438,-0.6567322355662416,0.415246845885335,-0.8456226208190508
414,Aadhya Joshi,19,6.92,"Cybersecurity, ML",cybersecurity,Coimbatore,1,0,cybersecurity  ml,-0.4449693878783,-1.1056264498972335,-1.3517610089458778,-1.41544918471329
415,Ananya Das,19,8.9,"ML, Cybersecurity, Python, Data Analysis",ai,Bangalore,6,0,ml  cybersecurity  python  data analysis,0.92369926930034,-1.1056264498972335,-1.3517610089458778,1.4336836347579056
416,Ira Chopra,22,8.15,"Cybersecurity, Data Analysis, ML",cybersecurity,Madurai,1,0,cybersecurity  data analysis  ml,0.40526417188418856,0.24105619309574222,-1.3517610089458778,-1.41544918471329
417,Aarav Joshi,20,7.99,Cybersecurity,cybersecurity,Mumbai,1,0,cybersecurity,0.2946646844354095,-0.6567322355662416,-1.3517610089458778,-1.41544918471329
418,Saanvi Joshi,20,6.98,Web Dev,cybersecurity,Coimbatore,2,1,web dev,-0.40349458008500755,-0.6567322355662416,-0.4682570815302714,-0.8456226208190508
420,Diya Singh,20,6.12,"Web Dev, ML",data science,Mumbai,5,2,web dev  ml,-0.9979668251221947,-0.6567322355662416,0.415246845885335,0.8638570708636665
421,Vivaan Sharma,18,7.96,Cybersecurity,cybersecurity,Chennai,6,0,cybersecurity,0.27392728053876325,-1.5545206642282254,-1.3517610089458778,1.4336836347579056
422,Arjun Joshi,19,7.29,"ML, Cybersecurity",ai,Bangalore,3,2,ml  cybersecurity,-0.1892080731529986,-1.1056264498972335,0.415246845885335,-0.27579605692481174
423,Ishaan Chopra,21,7.38,"Cybersecurity, Data Analysis",web dev,Hyderabad,3,0,cybersecurity  data analysis,-0.12699586146306052,-0.2078380212352497,-1.3517610089458778,-0.27579605692481174
424,Ananya Verma,19,9.31,"Data Analysis, Python, Cybersecurity",web dev,Chennai,1,2,data analysis  python  cybersecurity,1.207110455887836,-1.1056264498972335,0.415246845885335,-1.41544918471329
425,Meera Das,25,9.66,"Cybersecurity, Java, ML",ai,Mumbai,3,2,cybersecurity  java  ml,1.4490468346820398,1.587738836088718,0.415246845885335,-0.27579605692481174
426,Arjun Sharma,19,7.04,"ML, Python",web dev,Delhi,6,3,ml  python,-0.3620197722917157,-1.1056264498972335,1.2987507733009414,1.4336836347579056
427,Krishna Iyer,20,8.62,"Python, Cybersecurity, Data Analysis, Web Dev",cybersecurity,Mumbai,2,1,python  cybersecurity  data analysis  web dev,0.730150166264976,-0.6567322355662416,-0.4682570815302714,-0.8456226208190508
428,Reyansh Gupta,23,9.81,Java,cybersecurity,Chennai,5,3,java,1.5527338541652704,0.6899504074267342,1.2987507733009414,0.8638570708636665
430,Reyansh Das,22,7.4,"Python, Web Dev",ai,Delhi,5,2,python  web dev,-0.11317092553196283,0.24105619309574222,0.415246845885335,0.8638570708636665
431,Sai Gupta,19,7.86,"Cybersecurity, Java, Web Dev",cybersecurity,Delhi,2,3,cybersecurity  java  web dev,0.20480260088327665,-1.1056264498972335,1.2987507733009414,-0.8456226208190508
432,Riya Joshi,20,9.32,"Python, Cybersecurity",web dev,Hyderabad,1,1,python  cybersecurity,1.2140229238533846,-0.6567322355662416,-0.4682570815302714,-1.41544918471329
433,Arjun Nair,25,8.99,"Data Analysis, ML, Cybersecurity, Python",web dev,Madurai,4,0,data analysis  ml  cybersecurity  python,0.9859114809902779,1.587738836088718,-1.3517610089458778,0.2940305069694274
434,Aditya Kumar,20,9.34,"Cybersecurity, Python, Data Analysis",web dev,Delhi,1,0,cybersecurity  python  data analysis,1.2278478597844817,-0.6567322355662416,-1.3517610089458778,-1.41544918471329
435,Ira Kumar,20,6.19,"Data Analysis, Python, Java, ML",cybersecurity,Chennai,5,1,data analysis  python  java  ml,-0.9495795493633536,-0.6567322355662416,-0.4682570815302714,0.8638570708636665
436,Krishna Gupta,21,8.09,Web Dev,ai,Madurai,6,3,web dev,0.3637893640908961,-0.2078380212352497,1.2987507733009414,1.4336836347579056
438,Kavya Bhat,18,5.15,Python,ai,Chennai,2,1,python,-1.6684762177804169,-1.5545206642282254,-0.4682570815302714,-0.8456226208190508
439,Ananya Kumar,25,6.68,Python,cybersecurity,Delhi,6,2,python,-0.6108686190514686,1.587738836088718,0.415246845885335,1.4336836347579056
440,Diya Das,24,5.01,"ML, Cybersecurity, Python, Data Analysis",web dev,Madurai,2,1,ml  cybersecurity  python  data analysis,-1.765250769298099,1.1388446217577262,-0.4682570815302714,-0.8456226208190508
441,Aditya Patel,22,7.54,Web Dev,web dev,Hyderabad,2,3,web dev,-0.016396374014281456,0.24105619309574222,1.2987507733009414,-0.8456226208190508
442,Reyansh Iyer,22,8.08,"ML, Web Dev, Python",data science,Mumbai,1,0,ml  web dev  python,0.35687689612534756,0.24105619309574222,-1.3517610089458778,-1.41544918471329
443,Aarohi Chopra,18,5.58,"Python, Java",ai,Bangalore,2,3,python  java,-1.3712400952618238,-1.5545206642282254,1.2987507733009414,-0.8456226208190508
444,Arjun Gupta,25,7.7,Data Analysis,web dev,Chennai,3,3,data analysis,0.0942031134344976,1.587738836088718,1.2987507733009414,-0.27579605692481174
445,Aarav Chopra,23,6.42,"Cybersecurity, Python",web dev,Bangalore,2,0,cybersecurity  python,-0.7905927861557343,0.6899504074267342,-1.3517610089458778,-0.8456226208190508
447,Arjun Bhat,24,9.66,Data Analysis,cybersecurity,Madurai,5,1,data analysis,1.4490468346820398,1.1388446217577262,-0.4682570815302714,0.8638570708636665
448,Ira Verma,21,5.87,"Cybersecurity, Web Dev, Python",cybersecurity,Bangalore,4,1,cybersecurity  web dev  python,-1.170778524260912,-0.2078380212352497,-0.4682570815302714,0.2940305069694274
449,Ira Singh,21,6.5,ML,web dev,Madurai,1,3,ml,-0.7352930424313447,-0.2078380212352497,1.2987507733009414,-1.41544918471329
450,Sai Patel,23,8.54,Web Dev,ai,Coimbatore,6,0,web dev,0.6748504225405865,0.6899504074267342,-1.3517610089458778,1.4336836347579056
451,Ira Sharma,23,8.1,Python,web dev,Chennai,3,1,python,0.37070183205644464,0.6899504074267342,-0.4682570815302714,-0.27579605692481174
453,Aadhya Kumar,21,8.24,"Cybersecurity, Data Analysis, Web Dev, Python",data science,Chennai,4,0,cybersecurity  data analysis  web dev  python,0.46747638357412663,-0.2078380212352497,-1.3517610089458778,0.2940305069694274
454,Ira Das,21,5.12,Java,web dev,Hyderabad,3,0,java,-1.6892136216770632,-0.2078380212352497,-1.3517610089458778,-0.27579605692481174
456,Riya Sharma,19,5.01,"Java, Data Analysis, Web Dev",web dev,Bangalore,2,1,java  data analysis  web dev,-1.765250769298099,-1.1056264498972335,-0.4682570815302714,-0.8456226208190508
457,Saanvi Nair,19,9.99,"Java, Web Dev, Cybersecurity, Python",ai,Bangalore,1,2,java  web dev  cybersecurity  python,1.6771582775451466,-1.1056264498972335,0.415246845885335,-1.41544918471329
458,Aarav Kumar,22,9.27,"Cybersecurity, Python, Data Analysis",ai,Hyderabad,5,0,cybersecurity  python  data analysis,1.1794605840256407,0.24105619309574222,-1.3517610089458778,0.8638570708636665
459,Meera Joshi,20,6.1,"Python, Java, Web Dev",cybersecurity,Bangalore,2,2,python  java  web dev,-1.0117917610532923,-0.6567322355662416,0.415246845885335,-0.8456226208190508
460,Vivaan Reddy,23,6.15,"Python, Cybersecurity, Java",cybersecurity,Mumbai,3,2,python  cybersecurity  java,-0.9772294212255485,0.6899504074267342,0.415246845885335,-0.27579605692481174
462,Reyansh Das,21,8.66,"Python, Web Dev, Cybersecurity, Java",web dev,Coimbatore,5,2,python  web dev  cybersecurity  java,0.7578000381271713,-0.2078380212352497,0.415246845885335,0.8638570708636665
463,Diya Patel,21,6.99,"ML, Data Analysis, Web Dev",cybersecurity,Madurai,1,0,ml  data analysis  web dev,-0.396582112119459,-0.2078380212352497,-1.3517610089458778,-1.41544918471329
464,Krishna Verma,20,6.56,"Java, Web Dev",ai,Coimbatore,2,3,java  web dev,-0.6938182346380529,-0.6567322355662416,1.2987507733009414,-0.8456226208190508
465,Arjun Reddy,23,6.15,"ML, Data Analysis, Cybersecurity, Python",data science,Hyderabad,5,2,ml  data analysis  cybersecurity  python,-0.9772294212255485,0.6899504074267342,0.415246845885335,0.8638570708636665
467,Diya Joshi,24,7.36,Java,data science,Coimbatore,3,3,java,-0.1408207973941576,1.1388446217577262,1.2987507733009414,-0.27579605692481174
468,Aditya Chopra,21,5.93,"Data Analysis, ML",ai,Mumbai,1,0,data analysis  ml,-1.1293037164676198,-0.2078380212352497,-1.3517610089458778,-1.41544918471329
469,Diya Patel,22,5.77,"Python, ML",cybersecurity,Delhi,3,1,python  ml,-1.239903203916399,0.24105619309574222,-0.4682570815302714,-0.27579605692481174
470,Krishna Verma,19,8.81,"Python, Java, Cybersecurity, ML",ai,Hyderabad,3,0,python  java  cybersecurity  ml,0.8614870576104019,-1.1056264498972335,-1.3517610089458778,-0.27579605692481174
471,Krishna Reddy,25,6.47,"ML, Data Analysis",ai,Delhi,4,1,ml  data analysis,-0.7560304463279909,1.587738836088718,-0.4682570815302714,0.2940305069694274
472,Ananya Joshi,20,5.93,Python,ai,Coimbatore,1,1,python,-1.1293037164676198,-0.6567322355662416,-0.4682570815302714,-1.41544918471329
475,Aarav Mehta,18,5.8,"Java, Data Analysis, Cybersecurity, Python",data science,Madurai,6,1,java  data analysis  cybersecurity  python,-1.2191658000197527,-1.5545206642282254,-0.4682570815302714,1.4336836347579056
476,Riya Reddy,22,6.34,Web Dev,web dev,Mumbai,3,3,web dev,-0.8458925298801238,0.24105619309574222,1.2987507733009414,-0.27579605692481174
477,Diya Gupta,22,5.75,"Web Dev, ML, Python, Cybersecurity",data science,Bangalore,5,1,web dev  ml  python  cybersecurity,-1.253728139847496,0.24105619309574222,-0.4682570815302714,0.8638570708636665
478,Reyansh Mehta,23,6.96,"Cybersecurity, Web Dev",web dev,Mumbai,6,2,cybersecurity  web dev,-0.41731951601610523,0.6899504074267342,0.415246845885335,1.4336836347579056
479,Aarav Mehta,24,8.61,"ML, Web Dev, Cybersecurity",data science,Delhi,3,0,ml  web dev  cybersecurity,0.7232376982994274,1.1388446217577262,-1.3517610089458778,-0.27579605692481174
480,Ira Singh,18,9.3,"Data Analysis, Java, Python, Web Dev",web dev,Chennai,6,0,data analysis  java  python  web dev,1.2001979879222875,-1.5545206642282254,-1.3517610089458778,1.4336836347579056
482,Krishna Patel,18,6.21,Java,cybersecurity,Madurai,1,1,java,-0.9357546134322566,-1.5545206642282254,-0.4682570815302714,-1.41544918471329
483,Sai Reddy,25,5.09,"Web Dev, Data Analysis",data science,Delhi,6,1,web dev  data analysis,-1.7099510255737094,1.587738836088718,-0.4682570815302714,1.4336836347579056
484,Aarav Chopra,21,8.51,"Web Dev, Cybersecurity, Java",web dev,Hyderabad,2,3,web dev  cybersecurity  java,0.6541130186439408,-0.2078380212352497,1.2987507733009414,-0.8456226208190508
485,Kavya Iyer,25,9.71,"Java, ML, Python",ai,Chennai,1,1,java  ml  python,1.4836091745097837,1.587738836088718,-0.4682570815302714,-1.41544918471329
486,Krishna Nair,18,5.44,"Python, Web Dev",cybersecurity,Chennai,5,1,python  web dev,-1.468014646779505,-1.5545206642282254,-0.4682570815302714,0.8638570708636665
487,Aadhya Nair,18,9.12,"Java, Data Analysis",web dev,Hyderabad,2,1,java  data analysis,1.0757735645424102,-1.5545206642282254,-0.4682570815302714,-0.8456226208190508
488,Aadhya Sharma,24,5.66,Java,web dev,Hyderabad,2,1,java,-1.3159403515374342,1.1388446217577262,-0.4682570815302714,-0.8456226208190508
489,Arjun Joshi,19,9.0,"Python, Data Analysis, ML",ai,Madurai,2,1,python  data analysis  ml,0.9928239489558265,-1.1056264498972335,-0.4682570815302714,-0.8456226208190508
490,Diya Singh,24,8.35,"Java, ML",cybersecurity,Mumbai,3,0,java  ml,0.5435135311951618,1.1388446217577262,-1.3517610089458778,-0.27579605692481174
491,Aadhya Reddy,20,9.48,"Java, Web Dev, Cybersecurity",cybersecurity,Madurai,1,1,java  web dev  cybersecurity,1.3246224113021636,-0.6567322355662416,-0.4682570815302714,-1.41544918471329
492,Diya Reddy,18,5.26,"Cybersecurity, Python",cybersecurity,Hyderabad,1,1,cybersecurity  python,-1.5924390701593818,-1.5545206642282254,-0.4682570815302714,-1.41544918471329
494,Aadhya Chopra,23,8.92,Java,data science,Madurai,3,2,java,0.937524205231437,0.6899504074267342,0.415246845885335,-0.27579605692481174
495,Sai Das,24,8.3,Cybersecurity,data science,Bangalore,4,1,cybersecurity,0.5089511913674191,1.1388446217577262,-0.4682570815302714,0.2940305069694274
496,Aarav Patel,19,8.92,"Java, Python",data science,Madurai,3,2,java  python,0.937524205231437,-1.1056264498972335,0.415246845885335,-0.27579605692481174
497,Arjun Chopra,18,5.82,Python,cybersecurity,Bangalore,6,2,python,-1.2053408640886552,-1.5545206642282254,0.415246845885335,1.4336836347579056
498,Aarohi Reddy,19,5.3,"ML, Cybersecurity, Data Analysis, Web Dev",cybersecurity,Chennai,4,0,ml  cybersecurity  data analysis  web dev,-1.564789198297187,-1.1056264498972335,-1.3517610089458778,0.2940305069694274
499,Kavya Bhat,18,9.36,"Java, ML",ai,Hyderabad,2,2,java  ml,1.2416727957155789,-1.5545206642282254,0.415246845885335,-0.8456226208190508
500,Vivaan Patel,24,7.35,Data Analysis,data science,Chennai,5,3,data analysis,-0.14773326535970674,1.1388446217577262,1.2987507733009414,0.8638570708636665
501,Aditya Singh,22,8.95,"ML, Java",ai,Delhi,3,3,ml  java,0.9582616091280826,0.24105619309574222,1.2987507733009414,-0.27579605692481174
502,Aditya Singh,19,5.1,"Cybersecurity, Python, ML, Data Analysis",web dev,Delhi,3,1,cybersecurity  python  ml  data analysis,-1.7030385576081608,-1.1056264498972335,-0.4682570815302714,-0.27579605692481174
503,Aarohi Reddy,22,9.98,Python,data science,Coimbatore,1,2,python,1.670245809579598,0.24105619309574222,0.415246845885335,-1.41544918471329
504,Ishaan Mehta,20,5.41,"Cybersecurity, Data Analysis, Web Dev",web dev,Chennai,3,2,cybersecurity  data analysis  web dev,-1.4887520506761514,-0.6567322355662416,0.415246845885335,-0.27579605692481174
505,Vivaan Mehta,22,5.36,"Java, Python, Data Analysis, Web Dev",cybersecurity,Chennai,1,2,java  python  data analysis  web dev,-1.5233143905038946,0.24105619309574222,0.415246845885335,-1.41544918471329
506,Diya Joshi,21,5.87,"Java, Python, Web Dev, ML",web dev,Mumbai,5,2,java  python  web dev  ml,-1.170778524260912,-0.2078380212352497,0.415246845885335,0.8638570708636665
507,Diya Verma,19,8.71,"Python, Data Analysis, ML, Java",cybersecurity,Mumbai,4,0,python  data analysis  ml  java,0.7923623779549153,-1.1056264498972335,-1.3517610089458778,0.2940305069694274
509,Vivaan Patel,21,5.2,"ML, Data Analysis, Java, Cybersecurity",ai,Coimbatore,1,2,ml  data analysis  java  cybersecurity,-1.6339138779526736,-0.2078380212352497,0.415246845885335,-1.41544918471329
510,Arjun Verma,25,7.94,"Web Dev, ML, Java",ai,Hyderabad,2,0,web dev  ml  java,0.2601023446076662,1.587738836088718,-1.3517610089458778,-0.8456226208190508
511,Meera Joshi,19,7.43,"Web Dev, ML, Java, Cybersecurity",data science,Chennai,2,2,web dev  ml  java  cybersecurity,-0.0924335216353172,-1.1056264498972335,0.415246845885335,-0.8456226208190508
512,Meera Joshi,19,8.96,Web Dev,web dev,Chennai,2,2,web dev,0.9651740770936323,-1.1056264498972335,0.415246845885335,-0.8456226208190508
513,Riya Reddy,20,6.42,"Java, Cybersecurity",web dev,Chennai,5,3,java  cybersecurity,-0.7905927861557343,-0.6567322355662416,1.2987507733009414,0.8638570708636665
514,Aarohi Verma,20,8.11,"Java, Cybersecurity, Data Analysis, Web Dev",ai,Chennai,5,2,java  cybersecurity  data analysis  web dev,0.37761430002199314,-0.6567322355662416,0.415246845885335,0.8638570708636665
516,Aarav Bhat,23,5.9,"Python, ML, Java, Cybersecurity",ai,Chennai,4,1,python  ml  java  cybersecurity,-1.1500411203642655,0.6899504074267342,-0.4682570815302714,0.2940305069694274
518,Kavya Nair,23,7.46,"Python, Java, Data Analysis, Web Dev",web dev,Delhi,6,1,python  java  data analysis  web dev,-0.07169611773867099,0.6899504074267342,-0.4682570815302714,1.4336836347579056
520,Saanvi Sharma,24,6.8,"Data Analysis, Cybersecurity, Web Dev",cybersecurity,Hyderabad,2,2,data analysis  cybersecurity  web dev,-0.5279190034648843,1.1388446217577262,0.415246845885335,-0.8456226208190508
521,Arjun Joshi,23,8.26,"Java, Data Analysis",cybersecurity,Hyderabad,1,0,java  data analysis,0.4813013195052237,0.6899504074267342,-1.3517610089458778,-1.41544918471329
522,Aadhya Patel,21,6.29,"Web Dev, Python, Java, ML",web dev,Hyderabad,5,0,web dev  python  java  ml,-0.880454869707867,-0.2078380212352497,-1.3517610089458778,0.8638570708636665
523,Aarohi Chopra,24,7.94,"Web Dev, Data Analysis, Python, Cybersecurity",web dev,Chennai,4,3,web dev  data analysis  python  cybersecurity,0.2601023446076662,1.1388446217577262,1.2987507733009414,0.2940305069694274
524,Diya Chopra,21,9.85,"Java, Web Dev, Python, ML",web dev,Hyderabad,3,1,java  web dev  python  ml,1.5803837260274645,-0.2078380212352497,-0.4682570815302714,-0.27579605692481174
525,Ishaan Joshi,20,7.21,Java,ai,Bangalore,2,0,java,-0.2445078168773881,-0.6567322355662416,-1.3517610089458778,-0.8456226208190508
526,Vivaan Singh,19,8.35,"Data Analysis, Cybersecurity",cybersecurity,Delhi,1,0,data analysis  cybersecurity,0.5435135311951618,-1.1056264498972335,-1.3517610089458778,-1.41544918471329
527,Meera Das,22,6.24,Cybersecurity,ai,Coimbatore,3,3,cybersecurity,-0.9150172095356104,0.24105619309574222,1.2987507733009414,-0.27579605692481174
529,Ananya Chopra,21,5.18,Data Analysis,ai,Bangalore,5,2,data analysis,-1.6477388138837714,-0.2078380212352497,0.415246845885335,0.8638570708636665
530,Vivaan Reddy,22,7.67,"Java, Cybersecurity",web dev,Madurai,1,0,java  cybersecurity,0.07346570953785138,0.24105619309574222,-1.3517610089458778,-1.41544918471329
531,Aarohi Iyer,25,9.03,Cybersecurity,ai,Bangalore,4,2,cybersecurity,1.013561352852472,1.587738836088718,0.415246845885335,0.2940305069694274
532,Reyansh Das,24,7.79,"Web Dev, Python",web dev,Madurai,3,0,web dev  python,0.15641532512443568,1.1388446217577262,-1.3517610089458778,-0.27579605692481174
533,Diya Chopra,21,6.35,"ML, Cybersecurity, Data Analysis",cybersecurity,Madurai,2,0,ml  cybersecurity  data analysis,-0.8389800619145752,-0.2078380212352497,-1.3517610089458778,-0.8456226208190508
534,Ishaan Gupta,24,6.16,"Cybersecurity, Web Dev, ML",ai,Chennai,2,0,cybersecurity  web dev  ml,-0.9703169532599999,1.1388446217577262,-1.3517610089458778,-0.8456226208190508
535,Ira Das,18,5.61,"Web Dev, Cybersecurity, Data Analysis",data science,Mumbai,6,0,web dev  cybersecurity  data analysis,-1.3505026913651774,-1.5545206642282254,-1.3517610089458778,1.4336836347579056
536,Arjun Gupta,22,5.44,Data Analysis,data science,Mumbai,1,0,data analysis,-1.468014646779505,0.24105619309574222,-1.3517610089458778,-1.41544918471329
537,Aadhya Joshi,20,5.21,"Data Analysis, Cybersecurity, Java",web dev,Delhi,2,3,data analysis  cybersecurity  java,-1.627001409987125,-0.6567322355662416,1.2987507733009414,-0.8456226208190508
538,Krishna Sharma,22,7.4,"Cybersecurity, Data Analysis, Java, Web Dev",ai,Mumbai,3,2,cybersecurity  data analysis  java  web dev,-0.11317092553196283,0.24105619309574222,0.415246845885335,-0.27579605692481174
539,Kavya Patel,23,9.76,"ML, Cybersecurity, Web Dev",ai,Delhi,2,0,ml  cybersecurity  web dev,1.5181715143375265,0.6899504074267342,-1.3517610089458778,-0.8456226208190508
540,Ishaan Singh,18,7.9,"Cybersecurity, Web Dev",cybersecurity,Mumbai,3,1,cybersecurity  web dev,0.23245247274547143,-1.5545206642282254,-0.4682570815302714,-0.27579605692481174
541,Saanvi Iyer,24,8.33,"Java, Web Dev, Cybersecurity",data science,Chennai,4,2,java  web dev  cybersecurity,0.5296885952640646,1.1388446217577262,0.415246845885335,0.2940305069694274
543,Aditya Kumar,19,6.01,"Java, Data Analysis, ML",data science,Madurai,2,0,java  data analysis  ml,-1.0740039727432305,-1.1056264498972335,-1.3517610089458778,-0.8456226208190508
546,Diya Mehta,19,8.31,Java,web dev,Coimbatore,2,2,java,0.5158636593329676,-1.1056264498972335,0.415246845885335,-0.8456226208190508
547,Aadhya Mehta,19,5.09,"Java, Data Analysis, Cybersecurity, Python",cybersecurity,Madurai,2,0,java  data analysis  cybersecurity  python,-1.7099510255737094,-1.1056264498972335,-1.3517610089458778,-0.8456226208190508
548,Sai Singh,19,9.34,Python,cybersecurity,Madurai,1,3,python,1.2278478597844817,-1.1056264498972335,1.2987507733009414,-1.41544918471329
550,Aditya Reddy,18,8.0,"Cybersecurity, ML, Web Dev, Java",cybersecurity,Bangalore,6,0,cybersecurity  ml  web dev  java,0.301577152400958,-1.5545206642282254,-1.3517610089458778,1.4336836347579056
551,Aarav Sharma,25,8.26,"Cybersecurity, Data Analysis",ai,Madurai,2,1,cybersecurity  data analysis,0.4813013195052237,1.587738836088718,-0.4682570815302714,-0.8456226208190508
552,Ira Kumar,21,5.8,Cybersecurity,ai,Mumbai,6,2,cybersecurity,-1.2191658000197527,-0.2078380212352497,0.415246845885335,1.4336836347579056
553,Krishna Kumar,18,9.33,"Data Analysis, Java, Python",cybersecurity,Delhi,1,3,data analysis  java  python,1.2209353918189332,-1.5545206642282254,1.2987507733009414,-1.41544918471329
554,Diya Reddy,22,8.91,Python,data science,Madurai,5,2,python,0.9306117372658884,0.24105619309574222,0.415246845885335,0.8638570708636665
555,Riya Chopra,18,5.55,"ML, Java, Data Analysis",cybersecurity,Madurai,2,0,ml  java  data analysis,-1.39197749915847,-1.5545206642282254,-1.3517610089458778,-0.8456226208190508
